userId,movieId,rating,timestamp
16,16,2.0,2.0
16,18,4.0,4.0
16,0,5.0,5.0
16,1,3.0,3.0
16,3,4.0,4.0
16,10,5.0,5.0
16,9,2.0,3.0
16,68,1.0,1.0
16,92,4.0,4.0
16,81,5.0,5.0
16,7,3.0,2.0
16,11,2.0,2.0
16,5,5.0,5.0
16,46,3.0,3.0
16,28,4.0,3.0
16,56,5.0,5.0
16,35,1.0,1.0
16,4,1.0,1.0
16,93,2.0,3.0
16,6,4.0,3.0
16,31,2.0,2.0
16,15,3.0,3.0
16,91,4.0,3.0
16,19,4.0,3.0
17,28,5.0,5.0
17,2,2.0,2.0
17,4,2.0,2.0
17,6,4.0,4.0
17,34,2.0,3.0
17,8,3.0,2.0
17,10,5.0,5.0
17,91,4.0,4.0
17,93,2.0,1.0
17,20,4.0,4.0
17,0,5.0,5.0
17,9,2.0,3.0
17,31,2.0,2.0
17,5,5.0,5.0
17,92,5.0,5.0
17,15,3.0,3.0
17,19,4.0,5.0
17,46,4.0,4.0
17,53,3.0,2.0
17,89,4.0,4.0
17,18,4.0,4.0
17,56,5.0,5.0
17,16,2.0,2.0
17,35,1.0,1.0
17,68,1.0,1.0
17,85,3.0,2.0
17,12,2.0,2.0
17,1,4.0,3.0
17,7,4.0,4.0
17,95,2.0,3.0
17,63,1.0,1.0
17,51,3.0,2.0
17,3,4.0,4.0
17,25,3.0,3.0
17,37,3.0,3.0
17,81,5.0,5.0
17,14,2.0,2.0
17,23,3.0,3.0
17,27,3.0,3.0
17,84,1.0,1.0
17,11,3.0,3.0
17,24,2.0,1.0
17,32,2.0,3.0
18,2,2.0,2.0
18,31,2.0,2.0
18,4,2.0,1.0
18,35,1.0,1.0
18,10,5.0,5.0
18,18,4.0,5.0
18,0,5.0,5.0
18,1,4.0,4.0
18,3,4.0,4.0
18,7,4.0,3.0
18,9,2.0,3.0
18,11,2.0,3.0
18,14,2.0,2.0
18,63,1.0,1.0
18,53,3.0,4.0
18,6,4.0,4.0
18,15,4.0,3.0
18,24,1.0,2.0
18,68,1.0,1.0
18,28,5.0,5.0
18,34,3.0,2.0
18,16,2.0,2.0
18,27,3.0,3.0
18,5,5.0,5.0
18,8,3.0,3.0
18,12,2.0,3.0
18,92,4.0,5.0
